mode_of_transport,day,time,impacts,illumination_effect,campaign_name,frame,quarter_of_hour
2,1,32,59.2583612028,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 13:45:00
2,1,33,55.6907670272,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 14:00:00
2,1,34,46.8709568189,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 14:15:00
2,1,35,48.631960907,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 14:30:00
2,1,36,52.5212032904,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 14:45:00
2,1,37,9.0626699445,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 15:00:00
2,1,38,20.3700297354,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 15:15:00
2,1,39,30.6982378609,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 15:30:00
2,1,40,105.3029771223,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 15:45:00
2,1,41,13.0630078377,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 16:00:00
2,1,42,54.253312791,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 16:15:00
2,1,43,107.2640471222,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 16:30:00
2,1,44,109.5763533333,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 16:45:00
2,1,45,28.8957622609,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 17:00:00
2,1,46,139.9807316638,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 17:15:00
2,1,47,84.355372468,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 17:30:00
2,1,48,163.7565409544,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 17:45:00
2,1,49,103.7594656561,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 18:00:00
2,1,50,268.4650668226,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 18:15:00
2,1,51,139.731063983,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 18:30:00
2,1,52,34.100785573,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 18:45:00
2,1,53,12.6642422103,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 19:00:00
2,1,54,117.0339163798,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 19:15:00
2,1,55,66.9417977017,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 19:30:00
2,1,56,109.1120865083,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 19:45:00
2,1,57,134.0389870923,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 20:00:00
2,1,58,3.0274653635,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 20:15:00
2,1,59,34.8968876076,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 20:30:00
2,1,60,14.4551332265,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 20:45:00
2,1,61,6.2797056502,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 21:00:00
2,1,62,4.5003769816,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 21:15:00
2,1,63,61.1254259782,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 21:30:00
2,1,64,57.0089433211,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 21:45:00
2,1,65,36.9304182515,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 22:00:00
2,1,66,87.257887775,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 22:15:00
2,1,67,29.7795226049,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 22:30:00
2,1,68,33.0912961438,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 22:45:00
2,1,69,25.7685735402,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 23:00:00
2,1,70,37.6670368884,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 23:15:00
2,1,71,1.1428690335,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-21 23:30:00
2,1,74,12.3690268317,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-22 00:15:00
2,1,75,4.0827297604,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-22 00:30:00
2,1,76,1.0719685682,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-22 00:45:00
2,1,84,0.1951074175,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-22 02:45:00
2,1,85,0.0769673962,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-22 03:00:00
2,1,88,0.1103004982,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-22 03:45:00
2,1,90,0.0368547695,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-22 04:15:00
2,1,91,0.0369877159,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-22 04:30:00
2,1,92,0.0741533736,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-22 04:45:00
2,1,93,0.556483769,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-22 05:00:00
2,1,94,4.389880863,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-22 05:15:00
2,1,96,26.5368221062,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575957,2025-07-22 05:45:00
2,1,1,21.424518471,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 06:00:00
2,1,2,21.1667461349,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 06:15:00
2,1,3,7.3084414162,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 06:30:00
2,1,4,37.6439041276,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 06:45:00
2,1,5,4.833329133,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 07:00:00
2,1,6,95.7065902488,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 07:15:00
2,1,7,38.4582735539,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 07:30:00
2,1,8,51.4473268989,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 07:45:00
2,1,9,141.9383616901,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 08:00:00
2,1,10,55.4977815545,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 08:15:00
2,1,11,63.7655890997,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 08:30:00
2,1,12,46.236709151,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 08:45:00
2,1,13,207.1449169948,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 09:00:00
2,1,14,71.563834185,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 09:15:00
2,1,15,103.7770050474,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 09:30:00
2,1,16,51.9399383178,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 09:45:00
2,1,17,56.8362025943,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 10:00:00
2,1,18,32.2522891432,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 10:15:00
2,1,19,9.6712062484,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 10:30:00
2,1,20,12.1490822872,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 10:45:00
2,1,21,43.6201169903,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 11:00:00
2,1,22,21.6466912363,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 11:15:00
2,1,23,31.9735176484,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 11:30:00
2,1,24,23.4438136839,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 11:45:00
2,1,25,37.6325852506,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 12:00:00
2,1,26,8.65893793,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 12:15:00
2,1,27,2.5342579148,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 12:30:00
2,1,28,9.6668865729,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 12:45:00
2,1,29,60.1139610248,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 13:00:00
2,1,30,57.3385455248,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 13:15:00
2,1,31,17.5491754151,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 13:30:00
2,1,32,37.2432459446,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 13:45:00
2,1,33,46.5553372465,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 14:00:00
2,1,34,40.5540486247,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 14:15:00
2,1,35,37.7082224107,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 14:30:00
2,1,36,21.7656113655,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 14:45:00
2,1,37,22.3982931828,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 15:00:00
2,1,38,26.4477656547,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 15:15:00
2,1,39,58.0638321303,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 15:30:00
2,1,40,96.8758173172,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 15:45:00
2,1,41,7.7776229968,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 16:00:00
2,1,42,27.567967289,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 16:15:00
2,1,43,49.2328310304,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 16:30:00
2,1,44,64.2820658896,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 16:45:00
2,1,45,19.947595388,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 17:00:00
2,1,46,137.7450209248,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 17:15:00
2,1,47,99.361250045,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 17:30:00
2,1,48,100.2361675429,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 17:45:00
2,1,49,80.0156500935,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 18:00:00
2,1,50,200.0556748504,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 18:15:00
2,1,51,53.6124443542,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 18:30:00
2,1,52,46.3006854798,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 18:45:00
2,1,53,76.7561140578,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 19:00:00
2,1,54,92.8256945679,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 19:15:00
2,1,55,96.7376207694,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 19:30:00
2,1,56,20.0123642171,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 19:45:00
2,1,57,54.3860399331,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 20:00:00
2,1,58,4.2137865606,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 20:15:00
2,1,59,3.4629047048,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 20:30:00
2,1,60,27.1224678241,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 20:45:00
2,1,61,14.7839492991,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 21:00:00
2,1,62,4.6967518754,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 21:15:00
2,1,63,34.9010113731,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 21:30:00
2,1,64,26.7416780478,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 21:45:00
2,1,65,29.7421867837,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 22:00:00
2,1,66,74.0560441983,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 22:15:00
2,1,67,29.9235475234,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 22:30:00
2,1,68,6.6543161327,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 22:45:00
2,1,69,42.537333434,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 23:00:00
2,1,70,40.0840549385,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 23:15:00
2,1,71,0.006057656,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-21 23:30:00
2,1,75,3.2630973948,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-22 00:30:00
2,1,76,0.85137462,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-22 00:45:00
2,1,84,0.1465947601,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-22 02:45:00
2,1,85,0.0585162564,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-22 03:00:00
2,1,88,0.0884731027,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-22 03:45:00
2,1,90,0.0291737367,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-22 04:15:00
2,1,91,0.0291992392,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-22 04:30:00
2,1,92,0.0584505205,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-22 04:45:00
2,1,93,0.3034044548,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-22 05:00:00
2,1,94,0.7577344158,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-22 05:15:00
2,1,96,27.4640768404,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234575980,2025-07-22 05:45:00
2,1,2,0.34771586,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 06:15:00
2,1,3,11.9843864334,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 06:30:00
2,1,5,0.0027093022,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 07:00:00
2,1,6,11.2474563953,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 07:15:00
2,1,7,28.6054640363,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 07:30:00
2,1,8,7.3319147838,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 07:45:00
2,1,9,1.6347650413,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 08:00:00
2,1,10,21.3767075727,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 08:15:00
2,1,11,23.7950079705,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 08:30:00
2,1,12,6.007564037,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 08:45:00
2,1,13,42.1192375754,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 09:00:00
2,1,14,6.9066411908,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 09:15:00
2,1,15,27.8461744788,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 09:30:00
2,1,16,22.0349932632,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 09:45:00
2,1,18,9.5123646134,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 10:15:00
2,1,19,17.1770797852,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 10:30:00
2,1,20,8.5026405502,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 10:45:00
2,1,21,0.6808626364,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 11:00:00
2,1,22,0.1472799942,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 11:15:00
2,1,23,3.8882078193,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 11:30:00
2,1,24,5.0029297981,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 11:45:00
2,1,25,1.2494285455,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 12:00:00
2,1,27,5.6285495384,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 12:30:00
2,1,28,25.7888957593,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 12:45:00
2,1,29,0.1681650656,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 13:00:00
2,1,30,8.543977148,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 13:15:00
2,1,31,18.5918227284,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 13:30:00
2,1,32,6.0419818134,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 13:45:00
2,1,33,0.0791880252,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 14:00:00
2,1,34,24.2612670649,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 14:15:00
2,1,35,0.7125003479,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 14:30:00
2,1,36,26.7253369172,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 14:45:00
2,1,37,3.881695505,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 15:00:00
2,1,38,29.9396797876,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 15:15:00
2,1,39,34.1925195896,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 15:30:00
2,1,40,2.0568643235,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 15:45:00
2,1,41,19.7982062693,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 16:00:00
2,1,42,3.0991025112,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 16:15:00
2,1,43,33.7173387072,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 16:30:00
2,1,44,0.0376194366,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 16:45:00
2,1,45,0.881959721,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 17:00:00
2,1,46,33.1687016638,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 17:15:00
2,1,47,26.8452121985,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 17:30:00
2,1,48,69.4071062284,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 17:45:00
2,1,49,12.0040074217,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 18:00:00
2,1,50,24.7253305744,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 18:15:00
2,1,51,0.0668468314,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 18:30:00
2,1,52,19.1218787972,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 18:45:00
2,1,53,23.1572320273,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 19:00:00
2,1,54,6.5197651346,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 19:15:00
2,1,55,0.1539768543,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 19:30:00
2,1,56,1.9902044166,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 19:45:00
2,1,57,0.380153855,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 20:00:00
2,1,58,19.7152641395,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 20:15:00
2,1,59,0.1410518109,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 20:30:00
2,1,60,10.0530582008,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 20:45:00
2,1,61,1.6464116124,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 21:00:00
2,1,63,3.1969585152,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 21:30:00
2,1,64,0.3552779485,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 21:45:00
2,1,65,2.7617711206,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 22:00:00
2,1,68,4.9430232977,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 22:45:00
2,1,70,5.6576622307,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 23:15:00
2,1,72,4.9631172015,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-21 23:45:00
2,1,73,4.2501354306,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-22 00:00:00
2,1,74,2.9004472254,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-22 00:15:00
2,1,75,1.6605617012,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-22 00:30:00
2,1,76,0.569623827,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-22 00:45:00
2,1,79,0.0145804635,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-22 01:30:00
2,1,94,0.9282805664,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-22 05:15:00
2,1,95,2.0419245745,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577427,2025-07-22 05:30:00
2,1,1,25.179827252,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577436,2025-07-21 06:00:00
2,1,2,3.7909008087,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,1234577436,2025-07-21 06:15:00
